Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-03-02,Atomberg Technologies,2012,Mumbai,"Manoj Meena, Sibabrata Das",Ka Enterprises,169032154.0,Seed,2021,Consumer Services
2021-03-02,Mailmodo,2020,Bangalore,"Aquibur Rahman, Apurv Gupta, Devyesh Tandon","Sequoia’s Surge, Y Combinator",2000000.0,Seed,2021,Marketing
2021-03-02,Postman,2014,Bangalore,"Abhinav Asthana, Abhijit Kane, Ankit Sobti","CRV, Nexus Venture Partners",225000000.0,Series D,2021,Other
2021-03-02,Yellow Class,2020,Gurugram,"Anshul Gupta, Arpit Mittal",Elevation Capital,6000000.0,Seed,2021,Education
2021-03-02,Bombay Shaving Company,2015,Delhi,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN",2000000.0,Seed,2021,Wellness/Beauty
2021-03-03,InnerHour,2016,Mumbai,Amit Malik,"Hitesh Oberoi, Lightbox",5200000.0,Series A,2021,Automotive
2021-03-03,Cell Propulsion,2016,Bangalore,"Nakul Kukar, Paras Kaushal",growX ventures,2000000.0,Seed,2021,Energy
2021-03-03,ePayLater,2015,Mumbai,"Aurko Bhattacharya, Akshat Saxena","Responsibility, Blue Ashva Capital, Pravega Ventures",10000000.0,Series B,2021,Finance
2021-03-04,Anar,2019,Mumbai,"Nishank Jain, Sanjay Bhat","Elevation Capital, Accel India",6200000.0,Seed,2021,Technology
2021-03-04,Devnagri,2017,Noida,"Nakul Kundra, Himanshu Sharma","enture Catalyst, IPV",600000.0,Seed,2021,Other
2021-03-04,Zerone,2018,Gurugram,Jaijit Bhattacharya,Anthill Ventures,1300000.0,Pre-series A,2021,FinTech
2021-03-04,EventBeep,2019,Pune,"Saurabh Mangrulkar, Rakhi Pal, Venkatesh Prasad","SucSEED  Indovation Fund, Uincept, Palimala Ventures",169032154.0,Seed,2021,Education
2021-03-05,Synapsica,2017,Delhi,"Meenakshi Singh, Dr Cherian, Kuldeep Singh Chauhan","IvyCap Ventures, Endiya Partners",4000000.0,Series A,2021,Automotive
2021-03-06,IDfy,2011,Mumbai,Ashok Hariharan,"TransUnion, Blume Ventures",10000000.0,Series D,2021,Technology
2021-03-06,Celcius,2020,Mumbai,Swarup Bose,"Mumbai Angels Network, Huddle, Lumis Partners",500000.0,Seed,2021,Logistics
2021-03-06,Design Cafe,2015,Bangalore,"Shezan Bhojani, Gita Ramanan","Westbridge Capital, Sixth Sense Ventures",25000000.0,Seed,2021,Other
2021-03-07,Jai Kisan,2017,Mumbai,"Adriel Maniego, Arjun Ahluwalia","The Chatterjee Group, Prophetic Ventures",30000000.0,Series A,2021,FinTech
2021-03-07,NimbleBox.ai,2018,Chennai,"Anshuman Pandey, Rohan Pooniwala",Venture Catalysts,1000000.0,Seed,2021,Technology
2021-03-07,Deciwood,2018,Delhi,Ananya Meena,"Shuru Up, Ankit Kedia, Arun Gupta",200000.0,Seed,2021,Consumer Services
2021-03-07,PharmEasy,2015,Mumbai,"Dharmil Sheth, Dhaval Shah, Mikhil Innani","TPG Growth, Caisse de Depot et Placement du Quebec",350000000.0,Series E,2021,Healthcare
2021-03-08,Edmingle,2016,Bangalore,Gaurav Doshi,"Indovation Fund, Mumbai Angels",300000.0,Seed,2021,Education
2021-03-08,CashBook,2020,Gurugram,"Vivek, Ashutosh Pathak","JAM, Better Tomorrow Ventures",2300000.0,Seed,2021,FinTech
2021-03-08,Grinntech,2013,Chennai,"Nikhilesh Mishra, Puneet Jain",Inflection Point Ventures,2000000.0,Seed,2021,Automotive
2021-03-09,ASQI Advisors,2019,Mumbai,Swapnil Pawar,Founders Room Capital,1000000.0,Pre-series A,2021,Finance
2021-03-09,WaterScience,2014,Bangalore,Sudeep N,Inflection Point Ventures,169032154.0,Seed,2021,Wellness/Beauty
2021-03-09,Square Yards,2014,Gurugram,Tanuj Shori,ADM Capital,25000000.0,Seed,2021,Real Estate
2021-03-09,Jobsgaar,2020,Delhi,Atul Pratap Singh,SucSEED Indovation Fund,140000.0,Seed,2021,Other
2021-03-09,immunitoAI,2020,Bangalore,"Aridni Shah, Trisha Chatterjee",pi Ventures,1000000.0,Seed,2021,Healthcare
2021-03-09,Troo Good,2018,Hyderabad,Raju Bhupati,OAKS Asset Management,7000000.0,Series A,2021,E-Commerce
2021-03-09,Bewakoof,2012,Mumbai,Prabhkiran Singh,InvestCorp,8000000.0,Seed,2021,Lifestyle
2021-03-10,DealShare,2018,Jaipur,"Sankar Bora, Sourjyendu Medda, Vineet Rao","Omidyar Network, Falcon Edge Capital",3000000.0,Debt,2021,E-Commerce
2021-03-10,Juicy Chemistry,2014,Coimbatore,"Megha, Pritesh Asher.",Akya Ventures,6300000.0,Series A,2021,Automotive
2021-03-10,PayGlocal,2021,Bangalore,"Prachi Dharani, Rohit Sukhija, Yogesh Lokhande",Sequoia Capital India,4900000.0,Series A,2021,Finance
2021-03-10,MyGlamm,2015,Mumbai,"Darpan Sanghvi, Priyanka Gill",Accel Partners,40000000.0,Seed,2021,Wellness/Beauty
2021-03-10,Oyo,2012,Gurugram,Ritesh Agarwal,Hindustan Media Venture,7000000.0,Series F1,2021,Hospitality
2021-03-11,moEVing,2021,Gurugram,VIKASH MISHRA,Inflection Point Ventures,1000000.0,Seed,2021,Logistics
2021-03-11,TravClan,2018,Delhi,"Arun Bagaria, Ashish Thapliyal",TheVentures,2200000.0,Pre-series A,2021,Logistics
2021-03-11,CredFlow,2020,Delhi,Kunal Aggarwal,"Stellaris Venture Partners, Omidyar Network India, Flourish Ventures",2000000.0,Seed,2021,FinTech
2021-03-11,Sea6 Energy,2010,Bangalore,"Sailaja Nori, Nelson Vadassery, Sowmya Balendiran, Shrikumar Suryanarayan",Aqua-Spark,9000000.0,Series B,2021,Healthcare
2021-03-11,SATYA MicroCapital,2017,Delhi,Vivek Tiwari,"BlueOrchard Finance S A, Gojo & Company",20000000.0,Seed,2021,FinTech
2021-03-12,Fitpage,2020,Mumbai,Vikas Singh,"Astra Ventures, Gaurav Jaitly",300000.0,Seed,2021,Wellness/Beauty
2021-03-12,Navia Life Care,2016,Delhi,"Nupur Khandelwal, Kunal Kishore Dhawan, Gaurav Gupta","Anicut Angel Fund, 9 Unicorns",1000000.0,Seed,2021,Automotive
2021-03-12,Sirona Hygiene,2015,Delhi,Deep Bajaj,The Good Glamm Group,10000000.0,Seed,2021,Wellness/Beauty
2021-03-12,RenewBuy,2015,Gurugram,"Balachander Sekhar, Sandeep Nanda","Lok Capital, IIFL Asset Management",45000000.0,Series C,2021,Other
2021-03-12,Comofi Medtech,2018,Bangalore,Gururaj KB,"CIIE.CO, KIIT-TBI",200000.0,Seed,2021,Healthcare
2021-03-12,PeakPerformer,2020,Bangalore,"Aishwarya Goel, Gaurav Jhunjhnuwala",Antler India,169032154.0,Early seed,2021,Education
2021-03-13,Pariksha,2015,Pune,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",1800000.0,Seed,2021,Education
2021-03-13,Lio,2020,Pune,Anupam Vijayvergia,"Lightspeed, Sequioa",5000000.0,Seed,2021,Technology
2021-03-13,BYJU’S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Blackstone Group, ADQ",50000000.0,Seed,2021,Education
2021-03-14,Curefoods,2020,Bangalore,Ankit Nagori,"Iron Pillar, Nordstar, Binny Bansal",13000000.0,Seed,2021,Consumables
2021-03-14,Ergos,2012,Samsitpur,"Kishor Kumar Jha, Praveen Kumar","CDC Group, Aavishkaar Venture Capital",3000000.0,Series A,2021,Technology
2021-03-14,Sugar.fit,2021,Bangalore,"Shivtosh Kumar, Madan Somasundaram","Cure.fit, Endiya Partners, Tanglin Venture",10000000.0,Seed,2021,Healthcare
2021-03-14,Chai Waale,2018,Chennai,Vidur Maheswari,"Sunil Sethia, Sunil Kumar Singhvi, Manish Mardia",600000.0,Seed,2021,Consumables
2021-03-14,Moneyboxx,1994,Mumbai,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital",3000000.0,Debt,2021,FinTech
2021-03-15,Dozee,2015,Bangalore,"Mudit Dandwate, Dandwate",Prime VP,5000000.0,Series A,2021,Automotive
2021-03-15,Bizongo,2015,Mumbai,"Sachin Agrawal, Aniket Deb, Ankit Tomar",Tiger Global,100000000.0,Series D,2021,E-Commerce
2021-03-15,CommerceUp,2018,Gurugram,Piyush Pathak,NB Ventures,169032154.0,Seed,2021,Technology
2021-03-15,Toplyne,2021,Bangalore,"Rishen Kapoor and Ruchin Kulkarni, Rohit Khanna","Sequoia Capital , Together Fund",2500000.0,Seed,2021,Technology
2021-03-15,Zingbus,2019,Gurugram,"Mratunjay, Prashant Kumar, Ravi Kumar Verma",Infoedge ventures,5000000.0,Pre-series A,2021,Logistics
2021-03-15,Trinkerr,2021,Bangalore,"Manvendra Singh, Gaurav Agarwal",Accel India,6600000.0,Series A,2021,Marketing
2021-03-16,Biconomy,2019,Delhi,"Aniket Jindal, Sachin Tomar","Mechanism Capital, DACM",9000000.0,Seed,2021,Technology
2021-03-17,Voxelgrids,2017,Bangalore,Arjun Arunachalam,Zoho,5000000.0,Seed,2021,Technology
2021-03-17,Homingos,2018,Bangalore,"Shourya Agarwal, Malhar Patil, Rajat Gupta","Sundi Natarajan, Srinivas Anumolu",169032154.0,Seed,2021,Other
2021-03-17,Toppersnotes,2015,Jaipur,"Ayush Agarwal, Devendra Dhaka, Arpit Bansal",Inflection Point Ventures,1000000.0,Seed,2021,Education
2021-03-17,Wondrlab,2020,Mumbai,Saurabh Varma,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings",7000000.0,Pre-series A,2021,Marketing
2021-03-17,upGrad,2015,Mumbai,"Phalgun Kompalli, Ronnie Screwvala, Mayank Kumar",India Infoline Finance,25000000.0,Seed,2021,Education
2021-03-18,Dream Sports,2008,Mumbai,Harsh Jain,"Falcon Edge, DST Global, D1 Capital, Redbird Capital, Tiger Global",840000000.0,Seed,2021,Gaming
2021-03-18,Stylework,2017,Gurugram,Sparsh Khandelwal,Inflection Point Ventures,500000.0,Pre-series A,2021,Other
2021-03-18,Zupee,2018,Gurugram,"Dilsher Singh, Siddhant Saurabh","WestCap Group, Tomales Bay Capital",30000000.0,Seed,2021,Gaming
2021-03-19,Sunstone Eduversity,2011,Gurugram,"Ashish Munjal, Piyush Nangru",WestBridge Capital,28000000.0,Series B,2021,Education
2021-03-19,Settl,2020,Bangalore,"Abhishek Tripathi, Bharath Bhaskar, Ashok Reddy","ah! Ventures, We Founder Circle",500000.0,Seed,2021,Real Estate
2021-03-19,Cashfree,2015,Bangalore,"Akash Sinha, Reeju Datta","State Bank of India, Y Combinator",169032154.0,Seed,2021,FinTech
2021-03-19,Asirvad Microfinance,2007,Chennai,Raja Vaidyanathan,"WorldBusiness Capital, Northern Arc",15000000.0,Seed,2021,FinTech
2021-03-20,Quali55Care,2018,Mumbai,Harddik K Patel,India Accelerator’s Angel Investor Network,169032154.0,Seed,2021,Automotive
2021-03-20,Leap India,2013,Mumbai,Anurag Malempati,CDC Group,10000000.0,Seed,2021,Logistics
2021-03-20,NOTO,2019,Mumbai,"Varun Sheth, Ashni Sheth","Titan Capital, Rockstud Capital,  John Abraham, WEH Ventures",500000.0,Pre-series A,2021,Consumer Services
2021-03-20,Mamaearth,2016,Gurugram,"Ghazal, Varun Alagh",Sequoia,37000000.0,Seed,2021,Wellness/Beauty
2021-03-20,Valuationary,2020,Surat,"Pratik Bajaj, Kunal Shah, Mahip Gupta","Ashish Jain, Ajay Surana",100000.0,Pre-seed,2021,Other
2021-03-20,Phable,2017,Bangalore,"Mukesh Bansal, Prasanth Reddy, Sumit Sinha","Fresco Capital, Social Starts",12000000.0,Series A,2021,Healthcare
2021-03-20,LimeChat,2020,Haryana,"Aniket Bajpai, Nikhil Gupta","Stellaris Venture Partners, Ramakant Sharma",7500000.0,Seed,2021,Technology
2021-03-21,OfBusiness,2015,Gurugram,"Ruchi Kalra, Asish Mohapatra","Alpha Wave Ventures II, Tiger Global Management, SoftBank Vision Fund II",325000000.0,Seed,2021,Finance
2021-03-22,Atomberg,2012,Mumbai,"Manoj, Sibabrata Das",Jungle Ventures,20000000.0,Seed,2021,Consumer Services
2021-03-22,SaaS Labs,2016,Noida,Gaurav Sharma,"Base 10 Partners, Eight Roads Ventures",17000000.0,Series A,2021,Technology
2021-03-22,Optimized Electrotech,2017,Ahmadabad,"Anil Yekkala, Dharin Shah, Kuldeep Saxena, Purvi Shah, Sandeep Shah",GVFL,1800000.0,Pre-series A,2021,Other
2021-03-22,Swiggy,2014,Bangalore,"Nandan Reddy, Rahul Jaimini, Sriharsha Majety","Carmignac, Falcon Edge Capital",800000000.0,Seed,2021,Consumables
2021-03-22,FanAnywhere,2021,Bangalore,"Varun Chaudhary, Amit Kumar","Oasis Capital, Scorpio VC, DeltaHub Capital",169032154.0,Seed,2021,Finance
2021-03-22,TABLT,2018,Kolkata,Anish Agarwal,Siti Cable,3000000.0,Seies A,2021,Automotive
2021-03-23,JetSynthesys,2014,Pune,Rajan navani,Sachin Tendulkar,2000000.0,Seed,2021,Media/Entertainment
2021-03-23,Pee Safe,2013,Gurugram,"Dheeraj Jain, Srijana Bagaria, Vikas Bagaria","Shaival Desai, Alkemi Venture Partners",3000000.0,Pre-series B,2021,Automotive
2021-03-24,SecureNow,2011,Gurugram,"Kapil Mehta, Abhishek Bondia",Apis Insurtech Fund I,6000000.0,Series B,2021,Finance
2021-03-24,Better Capital,2006,Santra,Vaibhav Domkundwar,Inflection Point Ventures,15000000.0,Seed,2021,Finance
2021-03-24,Lavado,2016,Mumbai,Disha Jain,Ashish Shah,169032154.0,Seed,2021,Consumer Services
2021-03-25,Recordent,2018,Hyderabad,Winny Patro,"Family Office of Kantamaneni, IIM Calcutta Innovation Park",400000.0,Seed,2021,Finance
2021-03-25,CoinSwitch Kuber,2017,Bangalore,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz",260000000.0,Series C,2021,FinTech
2021-03-25,ShareChat,2015,Bangalore,"Ankush Sachdeva, Bhanu Pratap Singh, Farid Ahsan","Twitter Ventures, Pawan Munjal",500000000.0,Seed,2021,Media/Entertainment
2021-03-25,Medpho,2021,Noida,Shashank Saini,"Cygnus Medicare Group, Probal Ghoshal, Shuchin Bajaj",1000000.0,Seed,2021,Automotive
2021-03-26,4baseCare,2018,Bangalore,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures",2000000.0,Pre-series A,2021,Healthcare
2021-03-26,SportZchain,2021,Mumbai,Siddharth Jaiswal,"Darq Capital, Jagadeesh Atukuri",400000.0,Pre-seed,2021,Other
2021-03-27,BharatPe,2018,Delhi,"Ashneer Grover, Shashvat Nakrani","Amplo, Insight Partners",100000000.0,Series D,2021,FinTech
2021-03-27,Chalo,2014,Mumbai,"Vinayak Bhavnani, Mohit Dubey","Lightrock India, Filter Capital",40000000.0,Series C,2021,Logistics
2021-03-27,Hakuna Matata,2006,Chennai,Gengarajan PV,Hardcastle Petrofer,1000000.0,Seed,2021,Technology
2021-03-28,Zepto,2021,Bangalore,"Aadit Palicha, Kaivalya Vohra",Y-Combinator,100000000.0,Seed,2021,E-Commerce
2021-03-28,CanPe,2019,Bangalore,Arindam Choudhury,Axilor Ventures,169032154.0,Seed,2021,Other
2021-03-28,Lenskart,2008,Faridabad,Peyush Bansal,"Temasek, Falcon Edge",220000000.0,Seed,2021,Lifestyle
2021-03-28,F5,2018,Delhi,"Raghav Arora, Lalit Aggarwal",Auxano Capital,600000.0,Pre-series A,2021,Consumer Services
2021-03-29,KiranaKart,2020,Mumbai,"Kaivalya Vohra, Aadit Palicha",Global Founders Capital,720000.0,Pre-seed,2021,E-Commerce
2021-03-29,Wysa,2015,Bangalore,"Jo Aggarwal, Ramakant Vempati","W Health Ventures, Pi Ventures",5000000.0,Series A,2021,Technology
2021-03-29,EduFund,2020,Gujarat,"Arindam Sengupta, Eela Dubey",View Trade Holding Corp,300000.0,Pre-seed,2021,FinTech
2021-03-29,ANSR,2008,Bangalore,Lalit Ahuja,"Sistema Asia Capital, Evolvence India Fund",15000000.0,Series B,2021,Consumer Services
2021-03-30,boAt,2016,Mumbai,"Aman Gupta, Sameer Mehta","InnoVen Capital, InnoVen Capita",100000000.0,PE,2021,Lifestyle
2021-03-31,Go Swift,2019,Bangalore,"Shyam Kalita, Debanshu Sinha, Prayas Mittal",Kalaari Capital,2000000.0,Pre-series A,2021,Consumer Services
2021-03-31,Dropshop,2019,Bangalore,"Udit Dhawan, Rohit Fernandes, Ravi Teja",Inflection Point Ventures,1000000.0,Pre-series A,2021,Logistics
2021-04-01,OneCode,2020,Bangalore,"Manish Shara, Yash Desai","Sequoia’s Surge, Nexus Venture Partners",5000000.0,Seed,2021,Technology
2021-04-01,Power Gummies,2018,Delhi,Divij Bajaj,"Venture Catalysts, 9unicorns",1000000.0,Seed,2021,Agriculture
2021-04-01,MarketWolf,2017,Mumbai,"Vishesh Dhingra, Thomas Joseph","Anil Thadani, Ashutosh Sinha, Roy van Leeuwen",5500000.0,Seed,2021,Finance
2021-04-01,PredictiVu,2020,Gurugram,"Ashneer Grover, Shashvat Nakrani",Kunal Sarkar,1500000.0,Pre-seed,2021,Consumer Services
2021-04-01,ORAI,2020,Bangalore,"Swapnil Jain, Sujit Das Biswas",Inflection Point Ventures,400000.0,Pre-series A,2021,Technology
2021-04-01,GuardianLink,2017,Chennai,"Ramkumar Subramaniam, Kamesh Elangovan",Kalaari Capital,12000000.0,Series A,2021,Technology
2021-04-02,Buyofuel,2020,Coimbatore,"Kishan Karunakaran, Venkateswaran Selvan, Sumanth Kumar",Inflection Point Ventures,100000.0,Seed,2021,Energy
2021-04-02,SleepyCat,2017,Mumbai,Kabir Siddiq,"Saama Capital, DSG Consumer Partners, Sharrp Ventures",3800000.0,Seed,2021,Other
2021-04-03,MedPay,2020,Bangalore,"Arun Bhatia, Ravi Chandra","Entrepreneur First (EF), GrowX Ventures",1200000.0,Seed,2021,Technology
2021-04-03,GoKwik,2020,Delhi,"Chirag, Vivek Bajpai, Ankush Talwar",Sequoia Capital India,15000000.0,Series A,2021,Technology
2021-04-04,ClearDekho,2016,Ghaziabad,"Saurabh Dayal, Shivi Singh",Aroa Ventures,4000000.0,Pre-series A,2021,Consumer Services
2021-04-04,IGL,2016,Mumbai,Yash Pariani,"Hungama, Hindustan Talkies",500000.0,Seed,2021,Gaming
2021-04-04,1K Kirana Bazaar,2018,Gurugram,"Abhishek Halder, Anilesh Yadav, Kumar Sangeetesh","Info Edge, FalconEdge",7000000.0,Seed,2021,Consumer Services
2021-04-04,Myelin Foundry,2019,Bangalore,"Gopichand Katragadda, Ganesh Suryanarayanan, Aditi Olemann",Beyond Next Ventures,1000000.0,Pre-series A,2021,Technology
2021-04-04,Koparo,2020,Delhi,Simran Khara,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners",700000.0,Seed,2021,Consumer Services
2021-04-05,ConnectedH,2018,Gurugram,"Shubham Gupta, Rahul Kumar, Suresh Singh","Kalaari Capital, Incubate Fund India",2300000.0,Seed,2021,Automotive
2021-04-05,Hashnode,2016,Bangalore,"Syed Fazle Rahman, Sandeep Panda","Salesforce Ventures, Sierra Ventures, Sequoia Capital India’s Surge",6700000.0,Series A,2021,Other
2021-04-05,GoKwik,2020,Delhi,"Ankush Talwar, Chirag Taneja, Vivek Bajpai","Matrix Partners India, Jitendra Gupta, RTP Global",5000000.0,Pre-series A,2021,Technology
2021-04-06,Ingenium,2018,Delhi,"Pramudit Somvanshi, Mohit Patel, Aakash Gupta",Lead Angels,169032154.0,Seed,2021,Education
2021-04-08,CollegeDekho,2015,Gurugram,Ruchir Arora,"Winter Capital, ETS, Man Capital",26000000.0,Series B,2021,Education
2021-04-08,OTO Capital,2018,Mumbai,"Harsh Saruparia, Sumit Chhazed",Matrix Partners India,6000000.0,Seed,2021,FinTech
2021-04-08,Rapido,2015,Bangalore,"Aravind Sanka, Pavan Guntupalli, Rishikesh SR","Skycatcher, Nexus Venture Partners",43000000.0,Series C,2021,Logistics
2021-04-09,Bijnis,2015,Delhi,"Siddharth, Chaitanya Rathi, Siddharth Rastogi, Shubham Agarwal",Westbridge Capital,30000000.0,Series B,2021,E-Commerce
2021-04-09,LearnVern,2016,Ahmadabad,"Niral Modi, Aditi Modi",Inflection Point Ventures,1000000.0,Seed,2021,Education
2021-04-09,Codingal,2020,Bangalore,"Vivek Prakash, Satyam Baranwal",Inflection Point Ventures,1200000.0,Seed,2021,Education
2021-04-11,Detect Technologies,2016,Chennai,Daniel Raj David,"Accel Partners, Elevation Capital",12000000.0,Seed,2021,Technology
2021-04-11,Ola Electric,2017,Bangalore,Bhavish Aggarwal,Bank of Baroda,100000000.0,Debt,2021,Automotive
2021-04-11,Biocon Biologics,1978,Bangalore,Kiran Mazumdar-Shaw,"Goldman Sachs, Tata Capital",70000000.0,Seed,2021,Technology
2021-04-11,Heads Up For Tails,2008,Delhi,Rashi Sanon,"Verlinvest, Sequoia Capital India",37000000.0,Series A,2021,Automotive
2021-04-11,Hike,2012,Delhi,Kavin Bharti Mittal,"Binny Bansal, Kunal Shah",169032154.0,Seed,2021,Technology
2021-04-12,NirogGyan,2019,Gurugram,"Joyneel Acharya, Shweta Gandhi","Healthcare veterans, PIEDS",169032154.0,Seed,2021,Automotive
2021-04-12,Dogsee Chew,2015,Bangalore,"Bhupendra Khanal, Sneh Sharma",Sixth Sense Ventures,7000000.0,Pre-series A,2021,Consumables
2021-04-12,Freyr Energy,2014,Hyderabad,"Radhika Choudary, Saurabh Marda","Impact Partners, C4D Partners",2000000.0,Seed,2021,Energy
2021-04-13,BYJU'S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Tiga Investments, Baron Capital",150000000.0,Seed,2021,Education
2021-04-13,Siply,2020,Bangalore,Sousthav Chakrabarty,Inflection Point Ventures,1000000.0,Seed,2021,FinTech
2021-04-13,MyMobiForce,2018,Noida,"Dheeraj Khatter, Himanshu Kumar, Kshitiz Saini",Bharat Inclusion,1400000.0,Pre-series A,2021,Technology
2021-04-13,Spintly,2017,Goa,Rohin Parkar,Riso Capital,500000.0,Seed,2021,Technology
2021-04-13,MoEngage,2014,Bangalore,"Raviteja Dodda, Yashwanth Kumar",Steadview Capital,30000000.0,Series D,2021,Technology
2021-04-13,VerSe Innovation,2018,Bangalore,Umang Bedi,"Siguler Guff, Baillie Gifford",450000000.0,Seed,2021,Media/Entertainment
2021-04-14,Fantasy Akhada,2020,Gurugram,"Amit Purohit, Sumit Kumar Jha",Prime Securities Limited,2000000.0,Series A,2021,Other
2021-04-14,The Indus Valley,2016,Chennai,"Jagadeesh Kumar, Madhumitha Udaykumar","Rukam Capital, DSG Consumer Partners, The Chennai Angels",1100000.0,Seed,2021,Consumer Services
2021-04-14,REVOS,2017,Bangalore,"Mohit Yadav, Jyotrian Jan Harichandran",Inflection Point Ventures,4000000.0,Series A,2021,Automotive
2021-04-14,Codedamn,2020,Delhi,Mehul Mohan,Antler India,169032154.0,Pre-seed,2021,Other
2021-04-15,SuperK,2019,Andhra Pradesh,Neeraj Menta,STRIVE VC,800000.0,Seed,2021,Consumer Services
2021-04-15,CredAble,2017,Mumbai,Nirav Choksi,"Plutus Wealth, Oaks Asset Management",30000000.0,Series B,2021,Finance
2021-04-15,TheHouseMonk,2019,Bangalore,"Ajay Kumar, Balaji Varadharajan",Aurum Proptech,5000000.0,Seed,2021,Real Estate
2021-04-15,QuickSell,2017,Mumbai,Deepak Bhagchandani,"Sanjay Baldwa, Ajay Jain",2000000.0,Pre-series A,2021,E-Commerce
2021-04-16,BharatPe,2018,Delhi,"Ashneer Grover, Shashvat Nakrani","InnoVen Capital, Steadview Capital",6000000.0,Debt,2021,FinTech
2021-04-16,WINDO,2020,Hyderabad,"Silus Reddy Chintapalli, Rakesh Vaddadi",Unicorn India Ventures,500000.0,Seed,2021,E-Commerce
2021-04-16,Rebel Foods,2011,Mumbai,"Jaydeep Barman, Kallol Banerjee.",Qatar Investment Authority,175000000.0,Series F,2021,Technology
2021-04-16,CreatorStack,2019,Bangalore,"Ankit Acharya, Kevin William David",Accel,2000000.0,Seed,2021,Other
2021-04-16,Beldara,2018,Mumbai,Bhagwan (Pradeep) Khandekar,Hindustan Media Ventures,7400000.0,Seed,2021,E-Commerce
2021-04-16,SP Robotic Works,2012,Chennai,"Sneha Priya, Pranavan S",Mount Judi India Growth Fund,3000000.0,Series A,2021,Education
2021-04-17,ReadyAssist,2018,Bangalore,Vimal Singh SV,Satish Grampurohit,1000000.0,Seed,2021,Automotive
2021-04-17,True Elements,2011,Pune,"Puru Gupta, Sreejith Moolayil",RP-Sanjiv Goenka Group,1000000.0,Seed,2021,Consumables
2021-04-17,Fittr,2016,Pune,"Rohit Chattopadhyay, Jitendra Chouksey, Suniel Shetty, Sonal Singh, Bala Dabbedi","Dream Capital, Elysian Park Ventures",11000000.0,Series A,2021,Wellness/Beauty
2021-04-18,Kutumb,2020,Bangalore,"Mohit Sharma, Naveen Dewangan, Vipul Allawadhi","Tiger Global Management, DST Global",26000000.0,Series A,2021,Other
2021-04-19,BOX8,2012,Mumbai,"Anshul Gupta, Amit Raj",Tiger Global,40000000.0,Seed,2021,Consumables
2021-04-19,Adda247,2016,Gurugram,"Anil Nagar, Saurabh Bansal",WestBridge Capital,20000000.0,Series B,2021,Other
2021-04-19,India Quotient,2012,Mumbai,"Anand Lunia, Madhukar Sinha",Inflection Point Ventures,64000000.0,Seed,2021,Finance
2021-04-19,SUN Mobility,2017,Bangalore,Chetan Maini,Vitol,50000000.0,Seed,2021,Automotive
2021-04-19,Arcana,2019,Bangalore,"Mayur Relekar, Aravindh Kumar, Abhishek Chaudhary","Republic Crypto, Woodstock, DCG, Sahil Lavingia",2300000.0,Seed,2021,Technology
2021-04-20,Karkhana.io,2018,Mumbai,Sonam Motwani,Zone Startups In,1500000.0,Seed,2021,Manufacture
2021-04-20,Supertails,2021,Bangalore,"Vineet Khanna, Varun Sadana, Aman Tekriwal","Saama Capital, DSG Consumer Partners",2600000.0,Pre-series A,2021,Automotive
2021-04-20,SupplyNote,2015,Noida,"Kushang, Abhishek Verma, Nitin Prakash, Harshit Mittal",Venture Catalysts,1200000.0,Pre-series A,2021,Consumables
2021-04-20,OYO,2013,Gurugram,Ritesh Agarwal,"SoftBank Vision Fund, Hindustan Media Venture",660000000.0,Seed,2021,Hospitality
2021-04-20,TWID,2020,Bangalore,"Amit Sharma, Amit Koshal, Rishi Batra","BEENEXT, Sequoia’s Surge",2500000.0,Seed,2021,FinTech
2021-04-20,Masai School,2019,Bangalore,Prateek Shukla,"Unitus Ventures, Omidyar Network India",5000000.0,Series A,2021,Education
2021-04-21,Muvin,2020,Bangalore,Mukund V Rao,Inflection Point Ventures,1000000.0,Seed,2021,FinTech
2021-04-21,Bella Vita Organic,2018,Gurugram,Aakash Anand,Ananta Capital,10000000.0,Seed,2021,Automotive
2021-04-21,Nap Chief,2019,Mumbai,Raghav Gupta,Titan Capital,200000.0,Seed,2021,Lifestyle
2021-04-22,Urban Company,2014,Delhi,"Abhiraj Singh Bhal, Raghav Chandra, Varun Khaitan",Vy Capital,188000000.0,Seed,2021,Other
2021-04-22,The Gourmet Jar,2012,Noida,Apeksha Jain,DevX Venture Fund,150000.0,Seed,2021,Consumables
2021-04-22,Wallmantra,2013,Noida,Shivam Agarwal,Velocity,169032154.0,Seed,2021,Lifestyle
